HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,Deck,CabinNum,Side,CabinSize,Surname,TotalSpend,NecessitiesSpend,EntertainmentSpend,AllGroupCryo,NoGroupCryo,IsAlone,IsChild
Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,G,26.0,P,3,Webstephrey,0.0,0.0,0.0,0,1,0,1
Earth,0.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,G,26.0,P,3,Webstephrey,0.0,0.0,0.0,0,1,0,1
Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,3.0,299.0,92.0,0,1,G,27.0,P,1,Brighttt,394.0,0.0,394.0,0,1,1,0
Europa,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,C,3.0,P,1,Disight,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,37.0,0.0,17.0,146.0,426.0,0.0,232.0,1,1,F,36.0,S,1,Weaves,821.0,163.0,658.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,25.0,0.0,62.0,0.0,0.0,0.0,956.0,0,1,G,28.0,P,1,Shephendry,1018.0,62.0,956.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,31.0,S,1,Romez,0.0,0.0,0.0,1,0,1,0
Earth,0.0,55 Cancri e,49.0,0.0,84.0,3.0,401.0,202.0,98.0,0,1,E,8.0,P,1,Booters,788.0,87.0,701.0,0,1,1,0
Earth,1.0,55 Cancri e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,32.0,S,1,Unknown,0.0,0.0,0.0,1,0,1,1
Earth,1.0,TRAPPIST-1e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,G,29.0,P,3,Adavisons,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,G,29.0,P,3,Adavisons,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,39.0,0.0,0.0,0.0,10.0,898.0,0.0,0,3,G,29.0,P,3,Adavisons,908.0,0.0,908.0,0,0,0,0
Mars,1.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,41.0,P,3,Raf,0.0,0.0,0.0,0,0,0,1
Mars,0.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,8.0,1072.0,0.0,0,3,F,41.0,P,3,Raf,1080.0,0.0,1080.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,41.0,P,3,Raf,0.0,0.0,0.0,0,0,0,1
Mars,0.0,TRAPPIST-1e,39.0,0.0,406.0,0.0,867.0,0.0,0.0,1,1,F,42.0,P,1,Floaf,1273.0,406.0,867.0,0,1,1,0
Mars,0.0,PSO J318.5-22,25.0,0.0,1052.0,0.0,719.0,0.0,7.0,0,1,D,5.0,P,1,Emead,1778.0,1052.0,726.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,36.0,0.0,0.0,972.0,0.0,795.0,575.0,0,1,C,5.0,P,1,Dissper,2342.0,972.0,1370.0,0,1,1,0
Earth,0.0,PSO J318.5-22,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,30.0,S,1,Cookson,0.0,0.0,0.0,0,0,1,0
Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,33.0,S,1,Morrows,0.0,0.0,0.0,1,0,1,0
Earth,1.0,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,31.0,P,1,Colomonson,0.0,0.0,0.0,1,0,1,0
Europa,1.0,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,3.0,S,2,Bacistion,0.0,0.0,0.0,1,0,0,0
Europa,1.0,TRAPPIST-1e,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,3.0,S,2,Bacistion,0.0,0.0,0.0,1,0,0,0
Europa,1.0,55 Cancri e,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,9.0,P,1,Embleng,0.0,0.0,0.0,0,0,0,0
Europa,0.0,55 Cancri e,27.0,0.0,0.0,2433.0,0.0,878.0,443.0,1,2,A,2.0,P,1,Embleng,3754.0,2433.0,1321.0,0,0,0,0
Europa,1.0,TRAPPIST-1e,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,C,8.0,S,1,Heateele,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,29.0,0.0,0.0,2.0,66.0,0.0,705.0,0,1,G,34.0,S,1,Oneiles,773.0,2.0,771.0,0,1,1,0
Europa,0.0,55 Cancri e,27.0,0.0,2.0,1720.0,12.0,1125.0,122.0,1,1,C,9.0,S,1,Brugashed,2981.0,1722.0,1259.0,0,1,1,0
Earth,1.0,PSO J318.5-22,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,32.0,P,1,Mcfaddennon,0.0,0.0,0.0,1,0,1,0
nan,1.0,55 Cancri e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,6.0,S,1,Inicont,0.0,0.0,0.0,1,0,1,0
Mars,0.0,TRAPPIST-1e,29.0,0.0,902.0,1.0,137.0,0.0,0.0,1,3,F,44.0,P,3,Appie,1040.0,903.0,137.0,0,0,0,0
Mars,1.0,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,44.0,P,3,Appie,0.0,0.0,0.0,0,0,0,1
Mars,0.0,TRAPPIST-1e,17.0,0.0,848.0,0.0,307.0,182.0,0.0,0,3,F,44.0,P,3,Date,1337.0,848.0,489.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,13.0,0.0,192.0,0.0,0.0,51.0,739.0,0,2,E,9.0,P,1,Workmans,982.0,192.0,790.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,35.0,0.0,147.0,188.0,0.0,10.0,387.0,0,2,F,45.0,P,1,Workmans,732.0,335.0,397.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,21.0,0.0,367.0,281.0,0.0,0.0,146.0,0,1,F,46.0,P,1,Navages,794.0,648.0,146.0,0,1,1,0
Earth,0.0,55 Cancri e,21.0,0.0,0.0,56.0,0.0,0.0,1918.0,0,1,F,40.0,S,1,Garnes,1974.0,56.0,1918.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,38.0,0.0,1517.0,0.0,0.0,27.0,0.0,0,1,F,47.0,P,1,Shieldson,1544.0,1517.0,27.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,36.0,P,1,River,0.0,0.0,0.0,1,0,1,0
Earth,1.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,G,37.0,P,5,Wilsoney,0.0,0.0,0.0,0,0,0,1
Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,G,37.0,P,5,Wilsoney,0.0,0.0,0.0,0,0,0,1
Earth,1.0,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,G,37.0,P,5,Wilsoney,0.0,0.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,25.0,0.0,122.0,84.0,0.0,0.0,0.0,0,7,E,10.0,P,1,Wilsoney,206.0,206.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,16.0,0.0,0.0,3.0,0.0,0.0,1099.0,0,7,F,48.0,P,1,Wilsoney,1102.0,3.0,1099.0,0,0,0,0
Earth,0.0,55 Cancri e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,G,37.0,P,5,Wilsoney,0.0,0.0,0.0,0,0,0,1
Earth,1.0,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,G,37.0,P,5,Wilsoney,0.0,0.0,0.0,0,0,0,0
Mars,0.0,55 Cancri e,21.0,0.0,2237.0,0.0,119.0,0.0,0.0,0,7,E,13.0,S,7,Blan,2356.0,2237.0,119.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,23.0,0.0,1215.0,80.0,1.0,2.0,0.0,0,7,E,13.0,S,7,Reke,1298.0,1295.0,3.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,33.0,0.0,1933.0,12.0,188.0,1.0,0.0,0,7,E,13.0,S,7,Reke,2134.0,1945.0,189.0,0,0,0,0
Mars,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,E,13.0,S,7,Reke,0.0,0.0,0.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,41.0,0.0,1230.0,0.0,301.0,43.0,1023.0,0,7,E,13.0,S,7,Reke,2597.0,1230.0,1367.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,16.0,0.0,915.0,0.0,221.0,234.0,0.0,0,7,E,13.0,S,7,Reke,1370.0,915.0,455.0,0,0,0,0
Mars,1.0,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,E,13.0,S,7,Reke,0.0,0.0,0.0,0,0,0,0
Mars,0.0,TRAPPIST-1e,20.0,0.0,1406.0,0.0,0.0,11.0,0.0,0,3,F,41.0,S,2,Perte,1417.0,1406.0,11.0,0,0,0,0
Mars,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,41.0,S,2,Deva,0.0,0.0,0.0,0,0,0,0
Mars,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,E,14.0,S,1,Perte,0.0,0.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,2.0,665.0,0.0,9.0,0,1,G,35.0,S,1,Sykess,676.0,2.0,674.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,32.0,1.0,181.0,0.0,5.0,1634.0,0.0,0,1,F,42.0,S,1,Queen,1820.0,181.0,1639.0,0,1,1,0
Earth,1.0,PSO J318.5-22,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,38.0,P,1,Hortis,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,4.0,7.0,0.0,713.0,79.0,0,1,F,43.0,S,1,Sellahaney,803.0,11.0,792.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,30.0,0.0,85.0,0.0,1.0,1720.0,0.0,0,1,F,44.0,S,1,Nate,1806.0,85.0,1721.0,0,1,1,0
Earth,1.0,PSO J318.5-22,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,36.0,S,1,Bakerrison,0.0,0.0,0.0,1,0,1,0
Mars,0.0,TRAPPIST-1e,32.0,0.0,56.0,0.0,256.0,1438.0,0.0,0,1,F,45.0,S,1,Wist,1750.0,56.0,1694.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,43.0,0.0,0.0,888.0,0.0,0.0,0.0,0,1,F,50.0,P,1,Josey,888.0,888.0,0.0,0,1,1,0
Europa,1.0,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,B,11.0,P,1,Aginge,0.0,0.0,0.0,1,0,1,0
Mars,0.0,TRAPPIST-1e,37.0,0.0,637.0,0.0,0.0,92.0,319.0,0,1,F,897.0,P,1,Resty,1048.0,637.0,411.0,0,1,1,0
Mars,1.0,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,52.0,P,1,Crie,0.0,0.0,0.0,1,0,1,0
Europa,0.0,55 Cancri e,33.0,0.0,0.0,1249.0,0.0,4812.0,1116.0,0,1,E,11.0,P,1,Dischod,7177.0,1249.0,5928.0,0,1,1,0
nan,0.0,TRAPPIST-1e,18.0,0.0,313.0,1.0,691.0,283.0,0.0,0,1,F,46.0,S,1,Sté,1288.0,314.0,974.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,37.0,S,1,Cartyernan,0.0,0.0,0.0,1,0,1,0
Mars,1.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,F,47.0,S,2,Sad,0.0,0.0,0.0,1,0,0,0
Mars,1.0,55 Cancri e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,F,47.0,S,2,Sad,0.0,0.0,0.0,1,0,0,0
Europa,0.0,55 Cancri e,46.0,0.0,0.0,3571.0,0.0,0.0,7.0,1,2,C,6.0,P,2,Repumparte,3578.0,3571.0,7.0,0,1,0,0
Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,86.0,796.0,584.0,10912.0,0,2,C,6.0,P,2,Repumparte,12378.0,86.0,12292.0,0,1,0,0
Mars,0.0,TRAPPIST-1e,21.0,0.0,2947.0,0.0,287.0,27.0,0.0,0,1,D,8.0,P,1,Sesa,3261.0,2947.0,314.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,1.0,0.0,8620.0,1063.0,0,1,C,10.0,S,1,Spanxibus,9684.0,1.0,9683.0,0,1,1,0
Earth,1.0,PSO J318.5-22,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,38.0,S,1,Kramosley,0.0,0.0,0.0,1,0,1,0
nan,1.0,55 Cancri e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,11.0,S,1,Amsive,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,30.0,0.0,335.0,695.0,541.0,0.0,0.0,0,1,F,53.0,P,1,Byerry,1571.0,1030.0,541.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,29.0,0.0,272.0,615.0,0.0,0.0,1.0,0,1,G,42.0,P,1,Cardner,888.0,887.0,1.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,21.0,0.0,702.0,172.0,408.0,2.0,6.0,1,1,F,54.0,P,1,Stenson,1290.0,874.0,416.0,0,1,1,0
Europa,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,A,3.0,S,1,Mingious,0.0,0.0,0.0,1,0,1,0
Mars,0.0,55 Cancri e,21.0,0.0,1664.0,0.0,0.0,0.0,0.0,0,2,F,49.0,S,2,Berte,1664.0,1664.0,0.0,0,0,0,0
Mars,1.0,TRAPPIST-1e,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,F,49.0,S,2,Berte,0.0,0.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,313.0,299.0,92.0,0,1,F,50.0,S,1,Cooperkins,704.0,0.0,704.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,26.0,0.0,0.0,4810.0,0.0,981.0,2054.0,0,1,E,16.0,S,1,Inderly,7845.0,4810.0,3035.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,26.0,0.0,66.0,29.0,0.0,0.0,803.0,0,1,F,56.0,P,1,Bookerson,898.0,95.0,803.0,0,1,1,0
Earth,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,43.0,P,1,Merkins,0.0,0.0,0.0,1,0,1,0
Europa,1.0,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,D,8.0,S,1,Herpumble,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,13.0,0.0,118.0,0.0,0.0,754.0,1.0,0,1,F,51.0,S,1,Sancockett,873.0,118.0,755.0,0,1,1,0
Earth,0.0,55 Cancri e,47.0,0.0,0.0,231.0,592.0,0.0,0.0,1,1,F,52.0,S,1,Polliamposs,823.0,231.0,592.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,63.0,0.0,0.0,25.0,128.0,0.0,1240.0,0,1,F,59.0,P,1,Fryersonis,1393.0,25.0,1368.0,0,1,1,0
Europa,1.0,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,D,9.0,S,1,Obnoble,0.0,0.0,0.0,1,0,1,0
Earth,0.0,55 Cancri e,50.0,0.0,44.0,2390.0,0.0,53.0,0.0,1,1,F,61.0,P,1,Mcdanield,2487.0,2434.0,53.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,888.0,0.0,0,2,G,45.0,P,2,Beachez,888.0,0.0,888.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,45.0,0.0,0.0,97.0,0.0,14.0,333.0,0,2,G,45.0,P,2,Beachez,444.0,97.0,347.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,2078.0,0.0,0.0,1,1,F,63.0,P,1,Pierry,2078.0,0.0,2078.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,918.0,0.0,0.0,0.0,1,1,F,54.0,S,1,Baketton,918.0,918.0,0.0,0,1,1,0
Earth,1.0,PSO J318.5-22,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,G,46.0,P,1,Santin,0.0,0.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,22.0,0.0,146.0,654.0,1.0,0.0,2.0,1,2,F,64.0,P,1,Santin,803.0,800.0,3.0,0,0,0,0
Europa,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,E,16.0,P,2,Invebodene,0.0,0.0,0.0,1,0,0,0
Europa,1.0,55 Cancri e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,E,16.0,P,2,Invebodene,0.0,0.0,0.0,1,0,0,0
Earth,0.0,55 Cancri e,57.0,0.0,3.0,1281.0,29.0,162.0,13.0,0,1,F,65.0,P,1,Jimes,1488.0,1284.0,204.0,0,1,1,0
Europa,1.0,55 Cancri e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,12.0,P,2,Bootty,0.0,0.0,0.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,28.0,0.0,0.0,587.0,32.0,6.0,1460.0,0,2,B,12.0,P,2,Bootty,2085.0,587.0,1498.0,0,0,0,0
Earth,0.0,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,828.0,0,1,F,55.0,S,1,Delez,828.0,0.0,828.0,0,1,1,0
Europa,1.0,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,C,12.0,S,1,Objeciane,0.0,0.0,0.0,1,0,1,0
Europa,0.0,55 Cancri e,26.0,0.0,0.0,4458.0,0.0,1157.0,262.0,1,4,B,7.0,S,4,Excialing,5877.0,4458.0,1419.0,0,0,0,0
Europa,1.0,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,B,7.0,S,4,Excialing,0.0,0.0,0.0,0,0,0,0
Europa,0.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,F,7.0,S,4,Excialing,0.0,0.0,0.0,0,0,0,0
Europa,0.0,55 Cancri e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,B,7.0,S,4,Excialing,0.0,0.0,0.0,0,0,0,1
Europa,0.0,TRAPPIST-1e,40.0,0.0,0.0,6500.0,88.0,1090.0,0.0,1,1,D,10.0,S,1,Brakeril,7678.0,6500.0,1178.0,0,1,1,0
Europa,1.0,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,B,8.0,S,1,Roforhauge,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,24.0,0.0,90.0,2.0,1324.0,17.0,0.0,1,1,G,47.0,P,1,Gardonadox,1433.0,92.0,1341.0,0,1,1,0
Europa,1.0,55 Cancri e,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,A,3.0,P,1,Sorbitter,0.0,0.0,0.0,1,0,1,0
Earth,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,755.0,P,1,Wriggins,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,15.0,0.0,1370.0,0,1,F,67.0,P,1,Shephendry,1385.0,0.0,1385.0,0,1,1,0
nan,1.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,41.0,S,1,Kirklander,0.0,0.0,0.0,1,0,1,0
Europa,0.0,TRAPPIST-1e,28.0,0.0,0.0,422.0,0.0,1851.0,5166.0,0,1,E,18.0,S,1,Ausivetpul,7439.0,422.0,7017.0,0,1,1,0
Europa,0.0,55 Cancri e,23.0,0.0,0.0,584.0,0.0,20.0,2469.0,0,1,C,7.0,P,1,Geousker,3073.0,584.0,2489.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,23.0,0.0,368.0,175.0,259.0,1.0,101.0,0,1,E,19.0,S,1,Estevesters,904.0,543.0,361.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,1359.0,0.0,0.0,1,1,F,59.0,S,1,Hickett,1359.0,0.0,1359.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,1194.0,0.0,157.0,6.0,0.0,0,1,F,60.0,S,1,Bowerson,1357.0,1194.0,163.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,67.0,0.0,0.0,230.0,0.0,4476.0,241.0,0,1,B,164.0,S,1,Coudered,4947.0,230.0,4717.0,0,1,1,0
Earth,0.0,PSO J318.5-22,60.0,0.0,7.0,540.0,1.0,0.0,4.0,1,4,F,68.0,P,2,Mckinsond,552.0,547.0,5.0,0,0,0,0
Earth,1.0,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,G,50.0,P,2,Mckinsond,0.0,0.0,0.0,0,0,0,0
Earth,0.0,55 Cancri e,49.0,0.0,331.0,0.0,0.0,318.0,0.0,1,4,F,68.0,P,2,Mckinsond,649.0,331.0,318.0,0,0,0,0
Earth,0.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,G,50.0,P,2,Mckinsond,0.0,0.0,0.0,0,0,0,1
Earth,0.0,55 Cancri e,26.0,0.0,386.0,0.0,74.0,0.0,1330.0,0,1,G,51.0,P,1,Kochroeders,1790.0,386.0,1404.0,0,1,1,0
nan,1.0,PSO J318.5-22,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,42.0,S,1,Valezaley,0.0,0.0,0.0,1,0,1,0
Europa,0.0,TRAPPIST-1e,24.0,0.0,0.0,2628.0,0.0,170.0,0.0,1,2,B,9.0,S,2,Sorbitter,2798.0,2628.0,170.0,0,0,0,0
Europa,1.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,B,9.0,S,2,Sorbitter,0.0,0.0,0.0,0,0,0,0
Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0,2,G,44.0,S,2,Bellarkerd,2.0,2.0,0.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,5.0,3.0,0.0,0.0,0,2,G,44.0,S,2,Bellarkerd,8.0,5.0,3.0,0,1,0,0
nan,0.0,TRAPPIST-1e,59.0,1.0,1018.0,0.0,209.0,0.0,0.0,0,1,F,61.0,S,1,Bache,1227.0,1018.0,209.0,0,1,1,0
Earth,1.0,PSO J318.5-22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,45.0,S,1,Blange,0.0,0.0,0.0,1,0,1,0
Earth,1.0,55 Cancri e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,53.0,P,1,Hooperez,0.0,0.0,0.0,1,0,1,0
Earth,1.0,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,47.0,S,1,Edwartizman,0.0,0.0,0.0,1,0,1,0
Earth,0.0,TRAPPIST-1e,19.0,0.0,17.0,0.0,784.0,0.0,2.0,1,1,G,755.0,P,1,Ocherman,803.0,17.0,786.0,0,1,1,0
Europa,0.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,C,14.0,S,3,Siveduced,0.0,0.0,0.0,0,1,0,1
Europa,0.0,TRAPPIST-1e,32.0,0.0,247.0,4651.0,0.0,46.0,202.0,1,3,C,14.0,S,3,Unknown,5146.0,4898.0,248.0,0,1,0,0
Europa,0.0,TRAPPIST-1e,33.0,0.0,443.0,317.0,0.0,148.0,1260.0,0,3,C,14.0,S,3,Siveduced,2168.0,760.0,1408.0,0,1,0,0
Earth,0.0,TRAPPIST-1e,25.0,0.0,0.0,0.0,251.0,0.0,552.0,0,1,F,72.0,P,1,Burchard,803.0,0.0,803.0,0,1,1,0
Mars,1.0,55 Cancri e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,F,73.0,P,1,Melie,0.0,0.0,0.0,1,0,1,0
Mars,0.0,TRAPPIST-1e,29.0,0.0,5715.0,2.0,211.0,1476.0,0.0,0,1,F,62.0,S,1,Mushe,7404.0,5717.0,1687.0,0,1,1,0
Earth,0.0,TRAPPIST-1e,44.0,0.0,695.0,1.0,16.0,0.0,0.0,0,1,F,74.0,P,1,Cookson,712.0,696.0,16.0,0,1,1,0
Mars,1.0,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,63.0,S,3,Perle,0.0,0.0,0.0,0,0,0,1
Mars,0.0,TRAPPIST-1e,19.0,0.0,417.0,349.0,634.0,3.0,1057.0,1,3,F,63.0,S,3,Perle,2460.0,766.0,1694.0,0,0,0,0
Mars,0.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,F,63.0,S,3,Unknown,0.0,0.0,0.0,0,0,0,1
Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,48.0,S,1,Guerson,0.0,0.0,0.0,1,0,1,0
Europa,1.0,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,B,10.0,S,1,Poille,0.0,0.0,0.0,1,0,1,0
Earth,1.0,PSO J318.5-22,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,G,57.0,P,1,Webstephrey,0.0,0.0,0.0,1,0,1,1
Earth,0.0,PSO J318.5-22,31.0,0.0,121.0,0.0,0.0,274.0,907.0,0,1,F,76.0,P,1,Salez,1302.0,121.0,1181.0,0,1,1,0
Mars,1.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,E,21.0,S,1,Racke,0.0,0.0,0.0,1,0,1,0
Earth,1.0,55 Cancri e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,59.0,P,1,Chanan,0.0,0.0,0.0,1,0,1,0
Mars,0.0,TRAPPIST-1e,27.0,0.0,434.0,0.0,1434.0,0.0,0.0,0,1,F,64.0,S,1,Kraie,1868.0,434.0,1434.0,0,1,1,0
Mars,0.0,TRAPPIST-1e,22.0,0.0,142.0,2876.0,202.0,3.0,0.0,1,2,D,12.0,P,2,Mane,3223.0,3018.0,205.0,0,1,0,0
Mars,0.0,TRAPPIST-1e,36.0,0.0,520.0,0.0,1865.0,0.0,0.0,1,2,D,12.0,P,2,Mane,2385.0,520.0,1865.0,0,1,0,0
Earth,1.0,PSO J318.5-22,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,G,60.0,P,1,Burchanez,0.0,0.0,0.0,1,0,1,0
